acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode_feat,speechiness,tempo,valence,time_signature_1.0,time_signature_3.0,time_signature_4.0,time_signature_5.0,key_0.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,target
0.4920000000000001,0.5579999999999999,291358.0,0.5529999999999999,0.0,0.11599999999999999,-6.669,1.0,0.0323,134.263,0.251,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
0.872,0.447,329000.0,0.42200000000000004,5.6e-06,0.102,-11.075999999999999,0.0,0.16699999999999998,165.695,0.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.0059,0.309,223938.0,0.932,0.15,0.23399999999999999,-3.213,0.0,0.23399999999999999,174.98,0.29100000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.978,0.604,194429.0,0.098,1.3800000000000007e-05,0.102,-20.877,1.0,0.109,119.609,0.14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
0.0605,0.516,263267.0,0.892,0.0,0.33799999999999997,-4.138,1.0,0.36200000000000004,187.05200000000002,0.562,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.221,0.645,212701.0,0.833,0.0,0.134,-3.715,1.0,0.32,83.53399999999998,0.721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.151,0.679,205333.0,0.662,0.0,0.376,-5.8610000000000015,1.0,0.0773,90.054,0.365,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0186,0.8759999999999999,241297.0,0.7979999999999999,0.0,0.0495,-4.968999999999999,1.0,0.174,120.031,0.616,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.128,0.77,174667.0,0.79,0.0,0.0658,-6.5829999999999975,0.0,0.0711,101.896,0.752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.00745,0.568,193080.0,0.7929999999999999,0.10300000000000001,0.07200000000000001,-5.296,1.0,0.0331,136.252,0.528,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0.0488,0.521,247768.0,0.695,4.21e-06,0.102,-7.529,1.0,0.0277,160.023,0.565,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
0.0018100000000000002,0.747,182791.0,0.777,0.392,0.0932,-4.129,1.0,0.0695,86.00299999999999,0.0952,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
0.00847,0.56,218013.0,0.9359999999999999,0.0,0.161,-5.835,1.0,0.0439,112.96,0.371,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
0.121,0.627,185093.0,0.8909999999999999,0.0,0.281,-6.093999999999999,1.0,0.0676,138.79,0.722,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
0.0241,0.799,237796.0,0.787,0.00053,0.408,-5.02,1.0,0.0489,128.033,0.9620000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.946,0.275,256240.0,0.141,6.77e-06,0.107,-11.623,1.0,0.0341,82.955,0.08800000000000001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.000273,0.501,334933.0,0.785,0.0128,0.36,-6.205,1.0,0.0329,94.109,0.21,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
0.00812,0.653,165714.0,0.946,0.000207,0.126,-3.7569999999999997,0.0,0.0556,125.96600000000001,0.653,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
0.5329999999999999,0.623,168960.0,0.905,8.12e-06,0.0804,-3.141,0.0,0.0637,125.01100000000001,0.73,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
0.89,0.425,142120.0,0.0757,0.9009999999999999,0.111,-21.706999999999997,1.0,0.0375,124.374,0.156,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
0.0113,0.56,234297.0,0.764,0.000103,0.14800000000000002,-5.188,1.0,0.0282,126.999,0.299,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
0.617,0.721,247368.0,0.58,0.8029999999999999,0.121,-7.8020000000000005,1.0,0.0346,122.022,0.596,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
0.10800000000000001,0.649,272133.0,0.7609999999999999,0.0,0.777,-6.822,1.0,0.185,155.792,0.556,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.6409999999999999,0.276,237467.0,0.5720000000000001,0.0,0.2,-7.818,1.0,0.0377,77.986,0.285,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.82,0.634,285242.0,0.44,4.08e-06,0.0926,-7.186,1.0,0.025,98.04700000000001,0.337,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0684,0.457,176813.0,0.797,0.0,0.237,-4.994,0.0,0.0811,184.095,0.452,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.223,0.675,221347.0,0.821,5.11e-05,0.149,-6.017,1.0,0.0668,170.16299999999995,0.96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.278,0.6940000000000001,185195.0,0.758,1.34e-06,0.102,-2.986,1.0,0.218,192.09099999999998,0.371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0.327,0.855,188906.0,0.764,0.0,0.14400000000000002,-3.905,1.0,0.0394,127.99,0.9329999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
0.11800000000000001,0.7170000000000001,179440.0,0.856,0.0,0.27399999999999997,-4.68,1.0,0.0565,89.98200000000001,0.645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0515,0.698,372973.0,0.602,0.0,0.32,-3.1830000000000003,1.0,0.0889,145.941,0.138,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.125,0.765,184558.0,0.9059999999999999,0.0,0.423,-2.097,0.0,0.0965,96.071,0.95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.096,0.502,185918.0,0.867,0.0,0.311,-1.776,1.0,0.127,127.93700000000001,0.326,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7
0.12300000000000001,0.546,218107.0,0.627,3.68e-06,0.0923,-5.091,0.0,0.0276,143.996,0.41,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
0.00175,0.455,196960.0,0.914,0.0153,0.055999999999999994,-4.71,0.0,0.114,191.98,0.649,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
0.175,0.7290000000000001,203400.0,0.47,0.000837,0.179,-10.515999999999998,0.0,0.127,99.98700000000001,0.445,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
0.0688,0.631,287000.0,0.506,5.6e-06,0.0997,-9.863999999999999,1.0,0.0262,80.013,0.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
0.14,0.782,205880.0,0.9670000000000001,0.0,0.35,-4.393,0.0,0.20800000000000002,150.079,0.8490000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0.0202,0.469,278886.0,0.429,1.33e-06,0.0841,-10.16,1.0,0.0262,97.975,0.18600000000000005,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0.25,0.54,192042.0,0.168,0.0284,0.258,-11.772,1.0,0.0654,97.79799999999999,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
0.0148,0.78,226040.0,0.366,1.7100000000000002e-05,0.155,-12.152999999999999,0.0,0.0647,133.46,0.805,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
0.0938,0.7490000000000001,195187.0,0.747,1.17e-05,0.256,-6.4570000000000025,1.0,0.121,109.06299999999999,0.475,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.125,0.534,246933.0,0.784,8.92e-06,0.0753,-6.5420000000000025,1.0,0.0476,118.01100000000001,0.251,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.782,0.519,219880.0,0.344,0.00229,0.318,-11.509,1.0,0.0289,155.912,0.39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
0.506,0.58,200060.0,0.629,1.84e-05,0.10400000000000001,-6.513,1.0,0.0444,126.25399999999999,0.0668,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
0.0205,0.48700000000000004,214267.0,0.637,7.670000000000001e-05,0.27399999999999997,-5.518,0.0,0.0294,86.98100000000002,0.273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
0.17,0.589,204209.0,0.467,0.0302,0.0965,-8.142000000000001,1.0,0.0253,107.038,0.177,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6
0.602,0.514,222733.0,0.46,0.00023500000000000002,0.136,-9.236,1.0,0.289,121.82,0.42200000000000004,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6
0.107,0.65,236400.0,0.605,0.000244,0.12,-8.69,0.0,0.0276,104.92,0.318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.872,0.243,251133.0,0.373,0.00247,0.102,-12.225999999999999,1.0,0.0315,130.08100000000002,0.0837,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0264,0.659,233131.0,0.5660000000000001,0.0353,0.106,-9.568,0.0,0.0431,112.00299999999999,0.226,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
0.0626,0.858,254920.0,0.7170000000000001,0.243,0.21600000000000005,-8.734,1.0,0.0995,120.00399999999999,0.5820000000000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
0.5710000000000001,0.508,236000.0,0.22899999999999998,9.56e-06,0.113,-10.888,1.0,0.0298,145.20600000000005,0.36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0.00698,0.569,169680.0,0.924,0.00046399999999999995,0.426,-3.4330000000000003,0.0,0.07400000000000001,127.906,0.0455,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
0.172,0.6709999999999999,194493.0,0.69,0.00201,0.187,-9.089,0.0,0.0335,116.133,0.875,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0866,0.467,254653.0,0.757,0.0,0.0742,-3.01,1.0,0.0517,131.993,0.38299999999999995,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0673,0.7390000000000001,247025.0,0.75,0.0004480000000000001,0.289,-6.6160000000000005,1.0,0.13699999999999998,145.049,0.408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
0.37,0.62,217000.0,0.475,0.0,0.10800000000000001,-8.603,1.0,0.0252,127.429,0.508,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5
0.515,0.47100000000000003,275341.0,0.5670000000000001,0.0176,0.0935,-6.879,0.0,0.0368,82.024,0.401,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
0.012,0.575,196190.0,0.8140000000000001,1.6100000000000002e-05,0.26899999999999996,-6.4060000000000015,1.0,0.0393,126.02600000000001,0.40700000000000003,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
0.134,0.6859999999999999,275693.0,0.887,0.0,0.963,-5.9479999999999995,0.0,0.0479,104.501,0.6559999999999999,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.249,0.642,243187.0,0.657,0.0,0.111,-5.246,1.0,0.0333,90.0,0.6579999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.00321,0.736,192800.0,0.733,0.0,0.0643,-7.205,1.0,0.139,170.00599999999997,0.266,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
0.32299999999999995,0.5760000000000001,213667.0,0.526,2.01e-06,0.0548,-8.524,1.0,0.0325,122.06,0.147,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0157,0.467,208907.0,0.653,0.0,0.263,-4.583,1.0,0.0298,143.024,0.20600000000000002,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.6579999999999999,0.46799999999999997,243805.0,0.19699999999999998,0.0,0.109,-11.727,1.0,0.033,144.21200000000005,0.249,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0226,0.7,189845.0,0.6679999999999999,0.00313,0.16699999999999998,-6.4910000000000005,0.0,0.0356,129.972,0.315,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0.0016699999999999998,0.617,198600.0,0.629,3.7e-05,0.0729,-5.8260000000000005,1.0,0.0321,100.066,0.679,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
0.135,0.6940000000000001,234770.0,0.927,2.6300000000000002e-05,0.156,-5.112,1.0,0.0259,124.99799999999999,0.971,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0341,0.546,198338.0,0.759,0.015,0.353,-4.6160000000000005,0.0,0.0525,126.09899999999999,0.496,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7
0.239,0.715,212733.0,0.605,1.4099999999999999e-05,0.18899999999999997,-5.127999999999999,0.0,0.0428,122.956,0.45399999999999996,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.000254,0.618,248336.0,0.8370000000000001,0.00037799999999999997,0.0618,-5.337999999999999,1.0,0.0304,121.227,0.526,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
0.4270000000000001,0.603,213198.0,0.57,0.000674,0.106,-6.242000000000001,1.0,0.035,92.315,0.192,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
0.000124,0.295,200640.0,0.87,0.000398,0.11699999999999999,-6.484,1.0,0.0649,162.514,0.613,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
0.175,0.858,217040.0,0.693,0.0,0.0783,-10.45,1.0,0.042,110.085,0.649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
0.7390000000000001,0.6940000000000001,215347.0,0.34700000000000003,1.21e-06,0.114,-7.935,1.0,0.0553,116.005,0.218,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0.29100000000000004,0.445,230562.0,0.563,0.0,0.171,-6.525,1.0,0.0429,84.984,0.14800000000000002,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
0.00436,0.696,223832.0,0.96,0.0011099999999999999,0.158,-3.5189999999999997,0.0,0.0851,123.992,0.431,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0007,0.45399999999999996,202027.0,0.92,4.47e-05,0.102,-5.4979999999999976,1.0,0.037000000000000005,94.071,0.41700000000000004,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
0.126,0.475,267790.0,0.44,3.39e-06,0.107,-7.699,1.0,0.0297,95.04299999999999,0.0584,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
0.262,0.8420000000000001,147775.0,0.888,0.0,0.21899999999999997,-3.3539999999999996,1.0,0.359,159.998,0.6890000000000001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
0.22399999999999998,0.473,243733.0,0.46,0.40299999999999997,0.0802,-10.936,1.0,0.0263,141.011,0.428,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.11199999999999999,0.583,185156.0,0.7,0.0,0.156,-4.3260000000000005,1.0,0.08800000000000001,139.915,0.233,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7
0.0688,0.7959999999999999,226534.0,0.797,2.25e-06,0.511,-6.375,0.0,0.0453,119.993,0.7759999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
0.289,0.679,237253.0,0.6759999999999999,0.0,0.0913,-6.077999999999999,1.0,0.168,114.23899999999999,0.5479999999999999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
0.305,0.491,186383.0,0.332,0.0013599999999999999,0.17600000000000002,-8.277000000000001,0.0,0.111,188.023,0.126,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.00545,0.441,158478.0,0.9640000000000001,0.125,0.263,-3.735,1.0,0.297,103.258,0.128,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.37799999999999995,0.5720000000000001,231839.0,0.33,0.00266,0.126,-8.756,1.0,0.0278,135.116,0.23199999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
0.20800000000000002,0.22,258333.0,0.769,0.0,0.0985,-5.125,1.0,0.054000000000000006,170.773,0.495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
0.0137,0.519,432000.0,0.5,0.858,0.11,-7.768,0.0,0.0354,140.023,0.0385,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
0.0164,0.602,240000.0,0.938,0.0,0.0612,-3.378,0.0,0.23800000000000002,168.417,0.562,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.0161,0.4370000000000001,235373.0,0.696,0.00183,0.465,-6.465,1.0,0.0555,123.475,0.254,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6
0.0661,0.695,334253.0,0.777,0.0,0.8740000000000001,-2.452,0.0,0.0817,135.01,0.36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
0.21899999999999997,0.531,280200.0,0.42200000000000004,0.0198,0.0608,-7.081,1.0,0.0571,188.05599999999998,0.579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
0.138,0.6759999999999999,267233.0,0.92,0.0107,0.23800000000000002,-5.8229999999999995,0.0,0.26899999999999996,127.131,0.434,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.185,0.556,232000.0,0.5920000000000001,0.324,0.109,-7.121,1.0,0.0393,138.041,0.196,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0.8959999999999999,0.629,333084.0,0.434,0.0,0.106,-7.455,1.0,0.0699,86.66799999999998,0.583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
0.518,0.5489999999999999,211880.0,0.5589999999999999,0.0002,0.115,-7.442,1.0,0.0342,150.019,0.397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7
0.0532,0.628,235933.0,0.528,0.0123,0.0983,-5.149,1.0,0.0339,113.927,0.228,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
0.21,0.773,223733.0,0.74,0.746,0.723,-6.966,1.0,0.0383,125.005,0.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6
0.0562,0.79,238560.0,0.875,0.0,0.0741,-3.0239999999999996,1.0,0.231,148.023,0.6759999999999999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.894,0.6890000000000001,197547.0,0.174,2e-06,0.0896,-13.536,1.0,0.0488,75.968,0.325,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.0562,0.7170000000000001,293533.0,0.541,0.0,0.306,-5.942,0.0,0.235,109.448,0.327,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
0.0374,0.727,320833.0,0.623,0.0,0.0896,-6.028,1.0,0.0512,99.98200000000001,0.22399999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
0.152,0.529,188307.0,0.88,0.0008449999999999999,0.603,-6.757999999999999,0.0,0.0473,103.23100000000001,0.603,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6
0.91,0.483,234573.0,0.225,0.0,0.111,-10.269,1.0,0.0292,142.85299999999995,0.45799999999999996,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.111,0.579,280493.0,0.6809999999999999,4.6700000000000003e-05,0.121,-6.296,1.0,0.0481,116.04299999999999,0.424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
0.0812,0.7559999999999999,205593.0,0.589,0.0,0.17600000000000002,-5.093,1.0,0.23199999999999998,146.928,0.8109999999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.0315,0.946,147905.0,0.47,0.0,0.0901,-6.032,0.0,0.34600000000000003,135.056,0.733,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.287,0.381,257259.0,0.578,1.14e-06,0.0912,-8.242,0.0,0.22899999999999998,92.009,0.44299999999999995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
0.509,0.552,241067.0,0.486,0.0,0.19899999999999998,-9.226,0.0,0.518,85.70299999999997,0.303,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
0.00145,0.7240000000000001,183733.0,0.867,0.0,0.135,-5.912999999999999,1.0,0.0801,96.015,0.6809999999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.196,0.544,218867.0,0.5,0.284,0.0777,-7.388,1.0,0.0309,104.479,0.536,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6
0.0058200000000000005,0.251,307582.0,0.537,0.0,0.93,-9.296,0.0,0.0339,92.294,0.226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5
0.000192,0.529,214733.0,0.9520000000000001,0.7959999999999999,0.157,-4.269,1.0,0.094,104.925,0.474,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
0.131,0.588,183119.0,0.581,0.0,0.08199999999999999,-4.928999999999999,0.0,0.233,174.021,0.48100000000000004,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.0624,0.838,157587.0,0.624,0.0,0.217,-4.5569999999999995,0.0,0.228,95.936,0.11699999999999999,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0.00746,0.68,218320.0,0.8490000000000001,0.0694,0.10800000000000001,-5.295,1.0,0.0444,106.486,0.8059999999999999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4
0.175,0.257,576747.0,0.493,6.02e-06,0.0854,-10.624,1.0,0.0426,79.336,0.11599999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
0.214,0.529,178747.0,0.496,0.0,0.212,-6.6679999999999975,0.0,0.151,74.619,0.588,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.105,0.617,253787.0,0.541,0.0,0.12300000000000001,-8.164,1.0,0.401,99.63799999999999,0.86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.0933,0.5489999999999999,216667.0,0.611,3.6e-05,0.115,-11.76,0.0,0.0367,113.105,0.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
0.005220000000000001,0.743,168492.0,0.688,0.000166,0.10400000000000001,-5.617000000000001,0.0,0.0367,118.007,0.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
0.0434,0.493,225950.0,0.858,0.00318,0.215,-4.1560000000000015,1.0,0.0699,100.045,0.3720000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.644,0.45,304587.0,0.316,0.447,0.163,-13.885,0.0,0.0393,125.854,0.177,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
0.011000000000000001,0.614,315600.0,0.594,0.0971,0.098,-10.392000000000001,0.0,0.0428,98.258,0.858,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
0.187,0.6609999999999999,247227.0,0.598,0.0,0.0605,-6.9670000000000005,1.0,0.0359,151.53799999999995,0.653,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.14400000000000002,0.8029999999999999,195898.0,0.745,0.0331,0.304,-5.055,0.0,0.0319,122.02,0.33399999999999996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
0.0183,0.519,207776.0,0.813,0.0,0.204,-6.91,1.0,0.21899999999999997,160.205,0.675,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.00212,0.561,253613.0,0.7559999999999999,0.0,0.415,-4.737,1.0,0.0249,100.025,0.23399999999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0.33299999999999996,0.679,213600.0,0.903,0.0,0.3720000000000001,-4.914,1.0,0.0463,108.11399999999999,0.872,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0319,0.5770000000000001,168426.0,0.812,0.0,0.0775,-5.207000000000002,1.0,0.057999999999999996,123.87700000000001,0.46299999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7
0.00469,0.821,280173.0,0.469,0.0,0.141,-7.152,1.0,0.0473,132.002,0.321,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
0.000278,0.292,220347.0,0.89,1.29e-05,0.287,-3.727,1.0,0.0441,199.34900000000002,0.41700000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5
0.0477,0.6659999999999999,182404.0,0.639,6.51e-05,0.136,-5.122000000000001,0.0,0.149,176.946,0.685,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
0.131,0.856,206427.0,0.389,0.000242,0.305,-7.632999999999999,1.0,0.282,96.18,0.255,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
0.0565,0.546,330667.0,0.602,0.00036899999999999997,0.13699999999999998,-5.7139999999999995,1.0,0.034,135.014,0.10300000000000001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
0.0104,0.5479999999999999,137760.0,0.816,0.0543,0.152,-4.478,1.0,0.0499,174.993,0.857,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
0.539,0.726,192000.0,0.395,0.0,0.16899999999999998,-11.245,0.0,0.207,140.032,0.561,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.0361,0.847,250107.0,0.732,3.08e-06,0.0887,-8.077,1.0,0.062,109.859,0.35700000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.0419,0.8109999999999999,266707.0,0.6809999999999999,0.0371,0.0966,-5.011,1.0,0.0454,115.99,0.345,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
0.22899999999999998,0.547,215333.0,0.8320000000000001,0.0,0.306,-3.752,1.0,0.0808,78.209,0.7709999999999999,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.00717,0.624,258827.0,0.517,1.4000000000000001e-05,0.0687,-7.122000000000001,1.0,0.0322,151.695,0.42,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
0.0623,0.883,262267.0,0.695,0.0,0.0445,-6.026,1.0,0.10099999999999999,95.071,0.753,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0.0788,0.873,301200.0,0.591,0.0071,0.10400000000000001,-8.942,1.0,0.102,123.09100000000001,0.496,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4.03e-05,0.569,206147.0,0.909,0.28300000000000003,0.125,-5.449,1.0,0.0592,116.986,0.275,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
0.983,0.35700000000000004,220107.0,0.0736,0.00223,0.11199999999999999,-15.565,1.0,0.040999999999999995,82.81,0.14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
0.0576,0.546,220997.0,0.8320000000000001,0.0,0.33399999999999996,-4.5169999999999995,0.0,0.0726,101.96700000000001,0.319,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7
0.151,0.679,205333.0,0.662,0.0,0.376,-5.8610000000000015,1.0,0.0773,90.054,0.365,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
0.000552,0.821,180017.0,0.652,0.000522,0.332,-6.9979999999999976,1.0,0.114,109.988,0.465,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
